"wavelength";"Band_8";"Band_9";"Band_3";"Band_10";"Band_11";"Band_4";"Band_12";"Band_1";"Band_13";"Band_14";"Band_15";"Band_2";"Band_16";"Band_17";"Band_18";"Band_19";"Band_5";"Band_6";"Band_7";
350;0,000261041;0,000297943;0,000318725;0,000404561;0;0;0;0,000133695;0,000132201;5,73E-05;2,76E-05;4,44E-05;6,12E-05;7,11E-05;3,61E-05;6,05E-05;0,000536466;0,000144105;0,000551191
350,661;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
356,889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
360;0,000221131;0,000283684;0,000164353;0,000243581;0;0;0;6,52E-05;5,47E-05;2,20E-05;2,13E-05;1,85E-05;8,01E-05;5,47E-05;3,24E-05;4,00E-05;0,00025808;0,000156169;0,000433501
361,062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
365,959;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
367,228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
370;0,000150339;0,000304559;0,000175597;0,000123366;0;0;0;3,30E-05;2,66E-05;1,97E-05;2,29E-05;1,24E-05;3,47E-05;1,63E-05;1,08E-05;2,28E-05;0,000187908;7,03E-05;0,000297311
375,542;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
380;9,23E-05;0,000183719;0,000119499;0,000124056;0;0;0;4,65E-05;4,11E-05;1,98E-05;1,82E-05;1,09E-05;4,51E-05;2,37E-05;8,40E-06;3,66E-05;0,000147776;0,000135192;0,000205335
383,817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
383,924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
387,794;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
390;6,94E-05;0,00013888;0,00018155;0,000103609;0;0;0;0,000473154;2,97E-05;1,24E-05;1,19E-05;1,95E-05;7,66E-06;2,02E-05;1,02E-05;1,17E-05;8,91E-05;7,61E-05;0,000100111
390,17;0;0;0;0;0;0;0;0,000421982;0;0;0;0;0;0;0;0;0;0;0
391,17;0;0;0;0;0;0;0;0,000328861;0;0;0;0;0;0;0;0;0;0;0
393,17;0;0;0;0;0;0;0;0,0004742;0;0;0;0;0;0;0;0;0;0;0
394,17;0;0;0;0;0;0;0;0,000587672;0;0;0;0;0;0;0;0;0;0;0
394,172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
395,17;0;0;0;0;0;0;0;0,000861257;0;0;0;0;0;0;0;0;0;0;0
397,19;0;0;0;0;0;0;0;0,00181258;0;0;0;0;0;0;0;0;0;0;0
398,179;0;0;0;0;0;0;0;0,00337911;0;0;0;0;0;0;0;0;0;0;0
399,17;0;0;0;0;0;0;0;0,00725756;0;0;0;0;0;0;0;0;0;0;0
400;0,000103704;0,000165196;0,0013973;9,96E-05;0;0;0;0;6,59E-05;0,000144142;1,16E-05;0,000127405;1,50E-05;1,56E-05;7,18E-06;1,77E-05;0,000144975;5,49E-05;0,000139751
400,19;0;0;0;0;0;0;0;0,0161996;0;0;0;0;0;0;0;0;0;0;0
402,179;0;0;0;0;0;0;0;0,0731352;0;0;0;0;0;0;0;0;0;0;0
403,17;0;0;0;0;0;0;0;0,243525;0;0;0;0;0;0;0;0;0;0;0
404,179;0;0;0;0;0;0;0;0,495634;0;0;0;0;0;0;0;0;0;0;0
406,17;0;0;0;0;0;0;0;0,726977;0;0;0;0;0;0;0;0;0;0;0
407,17;0;0;0;0;0;0;0;0,679636;0;0;0;0;0;0;0;0;0;0;0
407,324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
408,19;0;0;0;0;0;0;0;0,68286;0;0;0;0;0;0;0;0;0;0;0
409,509;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410;8,54E-05;9,25E-05;0,000122377;7,76E-05;0;0;0;0;0,000169955;0,00153631;8,36E-06;4,94E-05;1,15E-05;1,25E-05;6,24E-06;2,52E-05;7,99E-05;7,52E-05;0,000139881
410,179;0;0;0;0;0;0;0;0,805588;0;0;0;0;0;0;0;0;0;0;0
411,179;0;0;0;0;0;0;0;0,746249;0;0;0;0;0;0;0;0;0;0;0
412,17;0;0;0;0;0;0;0;0,531392;0;0;0;0;0;0;0;0;0;0;0
413,19;0;0;0;0;0;0;0;0,441311;0;0;0;0;0;0;0;0;0;0;0
415,17;0;0;0;0;0;0;0;0,932612;0;0;0;0;0;0;0;0;0;0;0
416,179;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
417,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
417,17;0;0;0;0;0;0;0;0,905185;0;0;0;0;0;0;0;0;0;0;0
419,17;0;0;0;0;0;0;0;0,439771;0;0;0;0;0;0;0;0;0;0;0
420;3,78E-05;7,11E-05;0,00042239;6,57E-05;0;0;0;0;0,000616739;0,00375005;1,30E-05;7,18E-05;1,26E-05;1,37E-05;4,60E-06;1,62E-05;0,000103472;4,40E-05;0,000128225
420,179;0;0;0;0;0;0;0;0,210328;0;0;0;0;0;0;0;0;0;0;0
421,16;0;0;0;0;0;0;0;0,0856633;0;0;0;0;0;0;0;0;0;0;0
423,179;0;0;0;0;0;0;0;0,0107264;0;0;0;0;0;0;0;0;0;0;0
424,16;0;0;0;0;0;0;0;0,00479769;0;0;0;0;0;0;0;0;0;0;0
425,17;0;0;0;0;0;0;0;0,00235889;0;0;0;0;0;0;0;0;0;0;0
426,19;0;0;0;0;0;0;0;0,00103616;0;0;0;0;0;0;0;0;0;0;0
426,368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
427,553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
428,16;0;0;0;0;0;0;0;0;0,000315933;0;0;0;0;0;0;0;0;0;0
428,17;0;0;0;0;0;0;0;0,000229683;0;0;0;0;0;0;0;0;0;0;0
429,179;0;0;0;0;0;0;0;0,000225379;0,000452368;0;0;0;0;0;0;0;0;0;0
430;3,02E-05;9,72E-05;0,000799102;0,00010804;0;0;0;0;0;0,00109174;6,56E-06;8,35E-05;1,13E-05;8,29E-06;3,17E-06;6,69E-06;7,35E-05;3,86E-05;0,00011747
430,17;0;0;0;0;0;0;0;0,000100319;0,000744534;0;0;0;0;0;0;0;0;0;0
430,299;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431,179;0;0;0;0;0;0;0;0;0,00135374;0;0;0;0;0;0;0;0;0;0
432,16;0;0;0;0;0;0;0;0,000110245;0,00351132;0;0;0;0;0;0;0;0;0;0
433,16;0;0;0;0;0;0;0;0;0,0134802;0;0;0;0;0;0;0;0;0;0
433,17;0;0;0;0;0;0;0;0,000104285;0;0;0;0;0;0;0;0;0;0;0
434,16;0;0;0;0;0;0;0;0;0,0481175;0;0;0;0;0;0;0;0;0;0
435,179;0;0;0;0;0;0;0;0;0,136758;0;0;0;0;0;0;0;0;0;0
436,16;0;0;0;0;0;0;0;0;0,293207;0;0;0;0;0;0;0;0;0;0
436,17;0;0;0;0;0;0;0;8,83E-05;0;0;0;0;0;0;0;0;0;0;0
437,17;0;0;0;0;0;0;0;0;0,482024;0;0;0;0;0;0;0;0;0;0
438,16;0;0;0;0;0;0;0;0;0,628519;0;0;0;0;0;0;0;0;0;0
439,179;0;0;0;0;0;0;0;0;0,810956;0;0;0;0;0;0;0;0;0;0
439,2;0;0;0,000288076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
440;3,04E-05;8,18E-05;0;6,03E-05;0;0;0;0,000136903;0;0,000671996;4,78E-05;4,00E-05;1,07E-05;1,17E-05;2,59E-06;7,07E-06;3,59E-05;4,78E-05;7,68E-05
440,17;0;0;0;0;0;0;0;0;0,963823;0;0;0;0;0;0;0;0;0;0
440,19;0;0;0,00022991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
441,179;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
441,2;0;0;0,000294636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
441,891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
442,16;0;0;0;0;0;0;0;0;0,997915;0;0;0;0;0;0;0;0;0;0
442,179;0;0;0,000318929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
443,17;0;0;0;0;0;0;0;0;0,993775;0;0;0;0;0;0;0;0;0;0
443,19;0;0;0,000381074;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
444,179;0;0;0;0;0;0;0;0;0,974399;0;0;0;0;0;0;0;0;0;0
444,209;0;0;0,000495929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
445,17;0;0;0;0;0;0;0;0;0,900225;0;0;0;0;0;0;0;0;0;0
445,2;0;0;0,000537689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
446,17;0;0;0;0;0;0;0;0;0,719177;0;0;0;0;0;0;0;0;0;0
446,19;0;0;0,000953406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
447,17;0;0;0;0;0;0;0;0;0,455352;0;0;0;0;0;0;0;0;0;0
447,19;0;0;0,00135005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
448,17;0;0;0;0;0;0;0;0;0,206819;0;0;0;0;0;0;0;0;0;0
448,2;0;0;0,00182792;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
449,16;0;0;0;0;0;0;0;0;0,0825571;0;0;0;0;0;0;0;0;0;0
449,179;0;0;0,00264805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
449,592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
450;3,12E-05;6,59E-05;0;3,75E-05;0;0;0;4,45E-05;0;0,000979379;8,78E-05;2,97E-05;6,73E-06;6,52E-06;5,44E-06;6,09E-06;5,45E-05;3,42E-05;8,12E-05
450,179;0;0;0;0;0;0;0;0;0,0318704;0;0;0;0;0;0;0;0;0;0
450,2;0;0;0,00450824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
451,179;0;0;0;0;0;0;0;0;0,00867226;0;0;0;0;0;0;0;0;0;0
451,2;0;0;0,0086487;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
452,179;0;0;0;0;0;0;0;0;0,00189406;0;0;0;0;0;0;0;0;0;0
452,2;0;0;0,0178435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
453,16;0;0;0;0;0;0;0;0;0,000560686;0;0;0;0;0;0;0;0;0;0
453,179;0;0;0,0404898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
454,17;0;0;0;0;0;0;0;0;0,000183055;0;0;0;0;0;0;0;0;0;0
454,19;0;0;0,101683;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
455,179;0;0;0;0;0;0;0;0;8,03E-05;0;0;0;0;0;0;0;0;0;0
455,209;0;0;0,239842;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
456,19;0;0;0,449592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
457,179;0;0;0;0;0;0;0;0;6,77E-05;0;0;0;0;0;0;0;0;0;0
457,2;0;0;0,691881;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
458,179;0;0;0,87658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
459,19;0;0;0,975988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
460;4,16E-05;5,22E-05;0;0,000113562;0;0;0;0,00015214;8,20E-05;0,0015824;0,000141136;6,57E-05;7,39E-06;9,41E-06;4,47E-06;5,72E-06;9,15E-05;3,52E-05;6,40E-05
460,19;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
461,179;0;0;0,969344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
462,2;0;0;0,901278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
463,209;0;0;0,845132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
464,209;0;0;0,837311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
465,2;0;0;0,843284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
466,19;0;0;0,846415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
467,2;0;0;0,860784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
468,209;0;0;0,884946;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
469,179;0;0;0,911153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
470;2,79E-05;4,45E-05;0;0,00196864;0;0;0;0,000241266;2,88E-05;0,00290369;0,000203361;0,000214465;8,93E-06;5,35E-06;3,72E-06;7,89E-06;3,69E-05;3,32E-05;6,33E-05
470,19;0;0;0,92919;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
471,2;0;0;0,917578;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
472,2;0;0;0,870342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
473,17;0;0;0;0;0;0;0;0;0;0,0021421;0;0;0;0;0;0;0;0;0
473,19;0;0;0,787985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
474,17;0;0;0;0;0;0;0;0;0;0,00237502;0;0;0;0;0;0;0;0;0
474,17;0;0;0;0;0;0;0;0;0;0,00237502;0;0;0;0;0;0;0;0;0
474,179;0;0;0,665293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
475,17;0;0;0;0;0;0;0;0;0;0,00285216;0;0;0;0;0;0;0;0;0
475,17;0;0;0;0;0;0;0;0;0;0,00285216;0;0;0;0;0;0;0;0;0
475,179;0;0;0,502695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
476,17;0;0;0;0;0;0;0;0;0;0,00410756;0;0;0;0;0;0;0;0;0
476,19;0;0;0,321345;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
476,246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
477,179;0;0;0;0;0;0;0;0;0;0,00885956;0;0;0;0;0;0;0;0;0
477,179;0;0;0;0;0;0;0;0;0;0,00885956;0;0;0;0;0;0;0;0;0
477,2;0;0;0,171332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
477,278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
478,179;0;0;0;0;0;0;0;0;0;0,0271083;0;0;0;0;0;0;0;0;0
478,179;0;0;0;0;0;0;0;0;0;0,0271083;0;0;0;0;0;0;0;0;0
478,19;0;0;0,0784788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
479,17;0;0;0;0;0;0;0;0;0;0,0791932;0;0;0;0;0;0;0;0;0
479,19;0;0;0,0331535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
480;2,88E-05;4,77E-05;0;0,00123476;0;0;0;0,000447549;5,94E-05;0;0,000364824;0,000165336;5,01E-06;2,89E-06;2,65E-06;3,30E-06;4,44E-05;3,44E-05;4,25E-05
480,17;0;0;0;0;0;0;0;0;0;0,183004;0;0;0;0;0;0;0;0;0
480,17;0;0;0;0;0;0;0;0;0;0,183004;0;0;0;0;0;0;0;0;0
480,19;0;0;0,0144349;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
481,179;0;0;0;0;0;0;0;0;0;0,356889;0;0;0;0;0;0;0;0;0
481,179;0;0;0;0;0;0;0;0;0;0,356889;0;0;0;0;0;0;0;0;0
481,2;0;0;0,00670438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482,19;0;0;0;0;0;0;0;0;0;0,596681;0;0;0;0;0;0;0;0;0
482,2;0;0;0,0034712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
483,17;0;0;0;0;0;0;0;0;0;0,806388;0;0;0;0;0;0;0;0;0
483,17;0;0;0;0;0;0;0;0;0;0,806388;0;0;0;0;0;0;0;0;0
483,179;0;0;0,00188232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
484,17;0;0;0;0;0;0;0;0;0;0,911347;0;0;0;0;0;0;0;0;0
484,17;0;0;0;0;0;0;0;0;0;0,911347;0;0;0;0;0;0;0;0;0
484,19;0;0;0,00116973;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
485,179;0;0;0;0;0;0;0;0;0;0,950045;0;0;0;0;0;0;0;0;0
485,2;0;0;0,000685301;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
486,179;0;0;0;0;0;0;0;0;0;0,974604;0;0;0;0;0;0;0;0;0
486,179;0;0;0;0;0;0;0;0;0;0,974604;0;0;0;0;0;0;0;0;0
486,2;0;0;0,000345787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
487,17;0;0;0;0;0;0;0;0;0;0,990802;0;0;0;0;0;0;0;0;0
487,17;0;0;0;0;0;0;0;0;0;0,990802;0;0;0;0;0;0;0;0;0
487,19;0;0;0,000228931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
488,16;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
488,179;0;0;0,000177352;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
489,17;0;0;0;0;0;0;0;0;0;0,995117;0;0;0;0;0;0;0;0;0
489,17;0;0;0;0;0;0;0;0;0;0,995117;0;0;0;0;0;0;0;0;0
489,19;0;0;0,000126173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
490;2,79E-05;3,65E-05;0;0,00244732;0;0;0;0,00111244;0,000120323;0;0,000485954;0,00029838;6,49E-06;4,78E-06;2,38E-06;5,26E-06;4,26E-05;2,07E-05;6,14E-05
490,179;0;0;0;0;0;0;0;0;0;0,938498;0;0;0;0;0;0;0;0;0
490,179;0;0;0;0;0;0;0;0;0;0,938498;0;0;0;0;0;0;0;0;0
490,2;0;0;0,000133828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
491,179;0;0;0;0;0;0;0;0;0;0,802791;0;0;0;0;0;0;0;0;0
491,19;0;0;0,000126662;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
492,17;0;0;0;0;0;0;0;0;0;0,569115;0;0;0;0;0;0;0;0;0
492,17;0;0;0;0;0;0;0;0;0;0,569115;0;0;0;0;0;0;0;0;0
492,179;0;0;0,000125987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
493,179;0;0;0;0;0;0;0;0;0;0,276504;0;0;0;0;0;0;0;0;0
493,179;0;0;0;0;0;0;0;0;0;0,276504;0;0;0;0;0;0;0;0;0
493,2;0;0;0,000116314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
494,179;0;0;0;0;0;0;0;0;0;0,0748605;0;0;0;0;0;0;0;0;0
495,179;0;0;0;0;0;0;0;0;0;0,0144916;0;0;0;0;0;0;0;0;0
495,179;0;0;0;0;0;0;0;0;0;0,0144916;0;0;0;0;0;0;0;0;0
495,2;0;0;0,000166573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
495,634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
496,179;0;0;0;0;0;0;0;0;0;0,00327816;0;0;0;0;0;0;0;0;0
496,179;0;0;0;0;0;0;0;0;0;0,00327816;0;0;0;0;0;0;0;0;0
496,2;0;0;0,000183067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
497,179;0;0;0;0;0;0;0;0;0;0,000955106;0;0;0;0;0;0;0;0;0
497,2;0;0;0,000164856;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
498,179;0;0;0;0;0;0;0;0;0;0,000273069;0;0;0;0;0;0;0;0;0
498,179;0;0;0;0;0;0;0;0;0;0,000273069;0;0;0;0;0;0;0;0;0
498,2;0;0;0,000144955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
499,19;0;0;0;0;0;0;0;0;0;0,000171243;0;0;0;0;0;0;0;0;0
499,19;0;0;0;0;0;0;0;0;0;0,000171243;0;0;0;0;0;0;0;0;0
499,2;0;0;0,000166567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
500;2,14E-05;4,02E-05;0,000258259;0,000315458;0;0;0;0,00260528;0,000148845;0;0,000682194;0,000400835;1,11E-05;6,82E-06;1,95E-06;5,88E-06;3,99E-05;1,47E-05;3,01E-05
500,17;0;0;0;0;0;0;0;0;0;7,39E-05;0;0;0;0;0;0;0;0;0
501,179;0;0;0;0;0;0;0;0;0;8,34E-05;0;0;0;0;0;0;0;0;0
502,17;0;0;0;0;0;0;0;0;0;6,41E-05;0;0;0;0;0;0;0;0;0
502,17;0;0;0;0;0;0;0;0;0;6,41E-05;0;0;0;0;0;0;0;0;0
503,17;0;0;0;0;0;0;0;0;0;7,50E-05;0;0;0;0;0;0;0;0;0
510;1,18E-05;4,48E-05;0,00033333;0,00048059;0;0;0;0,004129;0,00022173;0,000140615;0,00120268;0,000597802;3,65E-06;6,87E-06;3,11E-06;5,26E-06;4,38E-05;2,16E-05;5,00E-05
516,179;0;0;0;0;0;0;0;0;0;0;0,000268341;0;0;0;0;0;0;0;0
517,179;0;0;0;0;0;0;0;0;0;0;0,000804332;0;0;0;0;0;0;0;0
517,179;0;0;0;0;0;0;0;0;0;0;0,000804332;0;0;0;0;0;0;0;0
517,874;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
518,169;0;0;0;0;0;0;0;0;0;0;0,00195755;0;0;0;0;0;0;0;0
518,169;0;0;0;0;0;0;0;0;0;0;0,00195755;0;0;0;0;0;0;0;0
519,179;0;0;0;0;0;0;0;0;0;0;0,0056237;0;0;0;0;0;0;0;0
520;1,75E-05;3,14E-05;0,000385951;0,000708095;0;0;0;0,00186628;0,000448907;0,00012274;0;0,000884103;6,40E-06;4,07E-06;1,67E-06;3,78E-06;2,43E-05;3,25E-05;3,07E-05
520,159;0;0;0;0;0;0;0;0;0;0;0,0199953;0;0;0;0;0;0;0;0
520,159;0;0;0;0;0;0;0;0;0;0;0,0199953;0;0;0;0;0;0;0;0
521,19;0;0;0;0;0;0;0;0;0;0;0,0710626;0;0;0;0;0;0;0;0
521,19;0;0;0;0;0;0;0;0;0;0;0,0710626;0;0;0;0;0;0;0;0
522,179;0;0;0;0;0;0;0;0;0;0;0,183156;0;0;0;0;0;0;0;0
523,179;0;0;0;0;0;0;0;0;0;0;0,361062;0;0;0;0;0;0;0;0
523,179;0;0;0;0;0;0;0;0;0;0;0,361062;0;0;0;0;0;0;0;0
524,169;0;0;0;0;0;0;0;0;0;0;0,582582;0;0;0;0;0;0;0;0
524,169;0;0;0;0;0;0;0;0;0;0;0,582582;0;0;0;0;0;0;0;0
525,169;0;0;0;0,000165368;0;0;0;0;0;0;0,797048;0;0;0;0;0;0;0;0
526,159;0;0;0;0;0;0;0;0;0;0;0,94981;0;0;0;0;0;0;0;0
526,159;0;0;0;0;0;0;0;0;0;0;0,94981;0;0;0;0;0;0;0;0
526,169;0;0;0;0,000157495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
527,159;0;0;0;0;0;0;0;0;0;0;0,981414;0;0;0;0;0;0;0;0
527,159;0;0;0;0;0;0;0;0;0;0;0,981414;0;0;0;0;0;0;0;0
527,169;0;0;0;0,000211702;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
528,169;0;0;0;0;0;0;0;0;0;0;0,97637;0;0;0;0;0;0;0;0
528,179;0;0;0;0,000230279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
529,19;0;0;0;0,000190836;0;0;0;0;0;0;0,994017;0;0;0;0;0;0;0;0
529,19;0;0;0;0,000190836;0;0;0;0;0;0;0,994017;0;0;0;0;0;0;0;0
